  PID  %CPU COMM
29490   0.0 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.83/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
29493   0.0 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.83/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
29494   0.0 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.83/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
29636   0.0 /System/Library/PrivateFrameworks/KerberosHelper/Helpers/DiskUnmountWatcher
29678   0.6 /usr/libexec/secd
30935   0.0 /Applications/T3 Code (Alpha).app/Contents/MacOS/T3 Code (Alpha)
30936   0.0 /Applications/T3 Code (Alpha).app/Contents/Frameworks/T3 Code (Alpha) Helper.app/Contents/MacOS/T3 Code (Alpha) Helper
30937   0.0 /Applications/T3 Code (Alpha).app/Contents/Frameworks/T3 Code (Alpha) Helper.app/Contents/MacOS/T3 Code (Alpha) Helper
31379   0.0 /Applications/T3 Code (Alpha).app/Contents/Frameworks/T3 Code (Alpha) Helper (Renderer).app/Contents/MacOS/T3 Code (Alpha) Helper (Renderer)
31380   0.3 /Applications/T3 Code (Alpha).app/Contents/MacOS/T3 Code (Alpha)
31592   0.0 /Applications/T3 Code (Alpha).app/Contents/Resources/resource-monitor/t3-resource-monitor
31593   0.5 /Users/jagatranvo/.t3/tools/cloudflared/2026.5.2/darwin-arm64/cloudflared
32710   0.0 /usr/libexec/aned
32816   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdwrite
33007   0.0 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/PlugIns/QLPreviewGenerationExtension.appex/Contents/MacOS/QLPreviewGenerationExtension
33259   0.0 /System/Library/ExtensionKit/Extensions/TGOnDeviceInferenceProviderService.appex/Contents/MacOS/TGOnDeviceInferenceProviderService
33284   0.0 /System/Library/ExtensionKit/Extensions/GenerativeExperiencesSafetyInferenceProvider.appex/Contents/MacOS/GenerativeExperiencesSafetyInferenceProvider
34953   0.0 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
35649  13.3 /System/Library/DriverExtensions/com.apple.DriverKit.AppleUserECM.dext/com.apple.DriverKit.AppleUserECM
35650   0.0 /System/Library/DriverExtensions/com.apple.DriverKit.AppleUserECM.dext/com.apple.DriverKit.AppleUserECM
38160   0.0 /System/Library/PrivateFrameworks/UsageTracking.framework/Versions/A/UsageTrackingAgent
39716   0.0 /Applications/Ghostty.app/Contents/MacOS/ghostty
39749   0.0 /Library/Developer/PrivateFrameworks/CoreSimulator.framework/Resources/bin/simdiskimaged
40458   0.0 /System/Library/CoreServices/UserNotificationCenter.app/Contents/MacOS/UserNotificationCenter
40693   0.0 node
44905   0.0 /System/Library/CoreServices/Setup Assistant.app/Contents/Resources/mbuseragent
46005   0.0 /System/Library/Frameworks/CoreSpotlight.framework/spotlightknowledged
46815   0.0 /usr/libexec/mdmclient
48817   0.4 /Applications/kitty.app/Contents/MacOS/kitty
48828   0.0 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
49242   0.0 /Applications/Tailscale.app/Contents/MacOS/Tailscale
49265   0.0 /Library/SystemExtensions/3172BF48-193E-4F39-B9F7-FD9ED34CBBE3/io.tailscale.ipn.macsys.network-extension.systemextension/Contents/MacOS/io.tailscale.ipn.macsys.network-extension
50492   0.0 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
50494   0.0 /Library/Application Support/Adobe/Adobe OS Extension/Creative Cloud.app/Contents/PlugIns/Adobe Context Menu Extension.appex/Contents/MacOS/Adobe Context Menu Extension
50495   0.0 /Applications/Utilities/Adobe Sync/CoreSync/Core Sync.app/Contents/PlugIns/ACCFinderSync.appex/Contents/MacOS/ACCFinderSync
51784   0.0 /usr/libexec/nfcd
51981   0.0 /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd
52465   0.0 /usr/libexec/mobileassetd
52466   0.0 /System/Library/PrivateFrameworks/MobileAssetDaemon.framework/Versions/A/XPCServices/com.apple.MobileAsset.DownloadService.Builtin.xpc/Contents/MacOS/com.apple.MobileAsset.DownloadService.Builtin
52467   0.0 /System/Library/CoreServices/Software Update.app/Contents/Resources/softwareupdated
52479   0.0 /System/Library/PrivateFrameworks/ModelCatalogRuntime.framework/Versions/A/modelcatalogd
52480   0.0 /usr/libexec/triald_system
52481   0.0 /System/Library/PrivateFrameworks/MobileSoftwareUpdate.framework/Support/softwareupdated
52482   0.0 /System/Library/PrivateFrameworks/MobileSoftwareUpdate.framework/Versions/A/XPCServices/com.apple.MobileSoftwareUpdate.CleanupPreparePathService.xpc/Contents/MacOS/com.apple.MobileSoftwareUpdate.CleanupPreparePathService
52541   0.0 /usr/libexec/online-auth-agent
53221   0.0 /usr/libexec/wifip2pd
53223   0.0 /usr/libexec/ospredictiond
53244   0.0 /System/Library/PrivateFrameworks/CoreAnalytics.framework/Support/analyticsagent
53251   0.0 /System/Library/CoreServices/Keychain Circle Notification.app/Contents/MacOS/Keychain Circle Notification
53252   0.0 /System/Library/PrivateFrameworks/CoreCDP.framework/Versions/A/Resources/cdpd
53253   0.0 /System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/commerce
53265   0.0 /System/Library/PrivateFrameworks/IntelligenceFlowRuntime.framework/Versions/A/intelligenceflowd
53266   0.0 /usr/libexec/assessmentagent
53277   0.0 /usr/libexec/feedbackd
53291   0.0 /System/Library/PrivateFrameworks/HelpData.framework/Versions/A/Resources/helpd
53302   0.0 /usr/libexec/replayd
53406   0.0 /System/Library/PrivateFrameworks/IMDPersistence.framework/IMAutomaticHistoryDeletionAgent.app/Contents/MacOS/IMAutomaticHistoryDeletionAgent
53481   0.0 /System/Library/CoreServices/PowerChime.app/Contents/MacOS/PowerChime
53666   0.0 /System/Library/Frameworks/CoreTelephony.framework/Support/CommCenter
54161   0.0 /usr/libexec/linkd
54210   1.5 /usr/libexec/sysmond
54534   0.0 /usr/libexec/powerexperienced
54564   0.0 /usr/libexec/PowerUIAgent
56380   0.0 /System/Library/PrivateFrameworks/TCC.framework/Support/tccd
56908   0.0 /Applications/Plex Media Server.app/Contents/MacOS/Plex Media Server
56909   0.0 Plex Plug-in [com.plexapp.system]
56911   0.0 /Applications/Plex Media Server.app/Contents/MacOS/Plex Tuner Service
56929   0.0 /usr/libexec/SidecarRelay
57060   0.0 /usr/libexec/findmybeaconingd
57481   0.0 /System/Library/PrivateFrameworks/StatusKit.framework/StatusKitAgent
57589   0.0 /System/Library/CoreServices/CoreServicesUIAgent.app/Contents/MacOS/CoreServicesUIAgent
57658   0.0 /Applications/Firefox.app/Contents/MacOS/plugin-container.app/Contents/MacOS/plugin-container
58319   0.0 /System/Library/PrivateFrameworks/CacheDelete.framework/deleted
58320   0.0 /System/Library/PrivateFrameworks/CacheDelete.framework/deleted_helper
58321   0.0 /System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/cloudd
58322   0.0 /usr/libexec/AssetCache/AssetCache
58323   0.0 /usr/libexec/triald
58324   0.0 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/installd
58325   0.0 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/system_installd
58326   0.0 /System/Library/PrivateFrameworks/GeoServices.framework/geodMachServiceBridge
58327   0.0 /System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/cloudd
58328   0.0 /System/Library/Frameworks/QuickLookThumbnailing.framework/Support/com.apple.quicklook.ThumbnailsAgent
58329   0.0 /System/Library/PrivateFrameworks/FileProvider.framework/Support/fileproviderd
58330   0.0 /System/Library/PrivateFrameworks/AssetCacheServicesExtensions.framework/XPCServices/AssetCacheTetheratorService.xpc/Contents/MacOS/AssetCacheTetheratorService
58331   0.0 /usr/libexec/storagekitd
58332   0.0 /usr/libexec/usermanagerd
58337   0.0 /System/Library/PrivateFrameworks/TrialServer.framework/Versions/A/XPCServices/TrialArchivingService.xpc/Contents/MacOS/TrialArchivingService
58338   0.0 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
58340   0.0 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
58341   0.0 /usr/libexec/secinitd
58342   0.0 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
58343   0.0 /usr/sbin/cfprefsd
58344   0.0 /usr/libexec/secinitd
58345   0.0 /usr/libexec/trustd
58346   0.0 /usr/libexec/trustdFileHelper
58347   0.0 /usr/libexec/containermanagerd
58353   0.0 /usr/sbin/cfprefsd
58354   0.0 /usr/libexec/trustd
58355   0.0 /usr/libexec/fskitd
58356   0.0 /usr/libexec/containermanagerd_system
58357   0.0 /System/Library/PrivateFrameworks/AMPLibrary.framework/Versions/A/Support/AMPArtworkAgent
58358   0.0 /usr/libexec/containermanagerd
58359   0.0 /System/Library/PrivateFrameworks/AppleMediaServices.framework/Resources/amsaccountsd
58360   0.0 /System/Library/PrivateFrameworks/AuthKit.framework/Versions/A/Support/akd
58362   0.0 /System/Library/PrivateFrameworks/CoreADI.framework/adid
58368   0.0 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
58386   0.0 /System/Library/PrivateFrameworks/AppPredictionFoundation.framework/Versions/A/XPCServices/AppPredictionIntentsHelperService.xpc/Contents/MacOS/AppPredictionIntentsHelperService
59634   0.0 /System/Library/PrivateFrameworks/VoiceShortcuts.framework/Versions/A/Support/siriactionsd
59640   0.0 /System/Library/PrivateFrameworks/WorkflowKit.framework/XPCServices/ShortcutsViewService.xpc/Contents/MacOS/ShortcutsViewService
59641   0.0 /System/Library/Frameworks/Security.framework/Versions/A/XPCServices/TrustedPeersHelper.xpc/Contents/MacOS/TrustedPeersHelper
59642   0.0 /System/Library/PrivateFrameworks/AssetCacheServices.framework/Versions/A/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService
59692   0.0 /System/Library/PrivateFrameworks/AXAssetLoader.framework/Support/axassetsd
59693   0.0 /usr/libexec/neagent
60128   0.0 /System/Library/PrivateFrameworks/CalendarDaemon.framework/Support/calaccessd
60129   0.0 /usr/libexec/sandboxd
60130   0.0 /usr/libexec/remindd
60131   0.0 /System/Library/PrivateFrameworks/CommunicationTrust.framework/Support/communicationtrustd
60132   0.0 /System/Library/Frameworks/Contacts.framework/Support/contactsd
60139   0.0 /usr/libexec/findmylocateagent
60140   0.0 /usr/libexec/searchpartyuseragent
60141   0.0 /usr/libexec/findmydeviced
60142   0.0 /usr/libexec/mobileactivationd
60143   0.0 /usr/libexec/findmydevice-user-agent
60168   0.0 /System/Library/CoreServices/ManagedClient.app/Contents/MacOS/ManagedClient
60202   0.0 /System/Library/PrivateFrameworks/MobileTimer.framework/Executables/mobiletimerd
61514   0.0 /Applications/Firefox.app/Contents/MacOS/plugin-container.app/Contents/MacOS/plugin-container
63948   0.0 /System/Library/PrivateFrameworks/HomeKitDaemon.framework/Support/homed
64008   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
64092   0.0 /System/Library/PrivateFrameworks/BiomeStreams.framework/Support/BiomeAgent
64100   0.0 /Applications/Firefox.app/Contents/MacOS/plugin-container.app/Contents/MacOS/plugin-container
64804   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
65271   1.2 /Library/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python
65340   0.0 /usr/libexec/countryd
65342   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
66110   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
66130   0.0 /System/Library/PrivateFrameworks/CoreRecents.framework/Versions/A/Support/recentsd
66603   0.0 /Applications/Firefox.app/Contents/MacOS/plugin-container.app/Contents/MacOS/plugin-container
66604   0.0 /System/Library/PrivateFrameworks/AOSKit.framework/Versions/A/XPCServices/com.apple.iCloudHelper.xpc/Contents/MacOS/com.apple.iCloudHelper
66610   0.0 /usr/libexec/siriknowledged
66611   0.0 /System/Library/PrivateFrameworks/IMDPersistence.framework/XPCServices/IMDPersistenceAgent.xpc/Contents/MacOS/IMDPersistenceAgent
66612   0.0 /System/Library/PrivateFrameworks/CascadeSets.framework/Versions/A/XPCServices/SetStoreUpdateService.xpc/Contents/MacOS/SetStoreUpdateService
66618   0.0 /usr/libexec/assetsubscriptiond
66640   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
66641   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
66643   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
66650   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
66652   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
66654   0.7 ps
67115   0.0 /System/Library/CoreServices/ControlCenter.app/Contents/PlugIns/DisplayControls.appex/Contents/MacOS/DisplayControls
67422   0.0 /System/Library/PrivateFrameworks/BiomeStreams.framework/Support/biomed
70803   0.0 /usr/libexec/duetexpertd
71316   0.0 /System/Library/CoreServices/CoreLocationAgent.app/Contents/MacOS/CoreLocationAgent
72517   0.1 /usr/libexec/PerfPowerServices
72828   0.0 /usr/libexec/securityd_system
72910   0.0 /System/Library/PrivateFrameworks/PassKitCore.framework/passd
75515   0.0 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative Cloud.app/Contents/Frameworks/AdobeCrashReporter.framework/Versions/A/Adobe Crash Processor.app/Contents/MacOS/Adobe Crash Processor
76206   0.0 /System/Library/CoreServices/TimeMachine/backupd-helper
79159   0.0 /System/Library/PrivateFrameworks/TelephonyUtilities.framework/callservicesd
80249   0.0 /System/Library/PrivateFrameworks/CoreDuetContext.framework/Resources/ContextStoreAgent
80895   0.0 /System/Library/Frameworks/LocalAuthentication.framework/Support/coreauthd
85560   0.0 /usr/libexec/wifivelocityd
86070   0.0 /System/Library/CoreServices/Siri.app/Contents/MacOS/Siri
86072   0.0 /usr/libexec/secinitd
86073   0.0 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/HIServices.framework/Versions/A/XPCServices/com.apple.hiservices-xpcservice.xpc/Contents/MacOS/com.apple.hiservices-xpcservice
87204   0.0 /System/Library/CoreServices/Siri.app/Contents/XPCServices/SiriNCService.xpc/Contents/MacOS/SiriNCService
87970   0.0 /System/Library/PrivateFrameworks/SessionCore.framework/Support/liveactivitiesd
88213   0.0 /usr/libexec/nesessionmanager
88316   0.0 /System/Library/Frameworks/CryptoTokenKit.framework/ctkd
88317   0.0 /System/Library/Frameworks/LocalAuthentication.framework/Support/coreauthd
88318   0.0 /usr/libexec/pkd
88319   0.0 /usr/libexec/biometrickitd
88343   0.0 /usr/libexec/spotlightknowledged.updater
88451   0.0 /System/Library/PrivateFrameworks/UniversalAccess.framework/Versions/A/Resources/universalAccessAuthWarn.app/Contents/MacOS/universalAccessAuthWarn
88811   0.0 /Applications/Utilities/Adobe Creative Cloud Experience/CCXProcess/CCXProcess.app/Contents/MacOS/Creative Cloud Content Manager.node
89680   0.0 /Library/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python
91059   0.0 /System/Cryptexes/App/usr/libexec/webinspectord
93522   0.0 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistantd
94932   0.0 /System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/suggestd
94933   0.0 /usr/libexec/coreduetd
96812   0.0 /usr/libexec/taskgated
48825   0.0 /usr/bin/login
48826   0.0 -zsh
54275  66.0 target/release/superseedr
10671   0.0 /usr/bin/login
10672   0.0 -/bin/zsh
